nome,rating,genero,tipo,price_com_taxa,price_sem_taxa,taxa,estoque,imagem
"Fruits Basket, Vol. 5 (Fruits Basket #5)",One,Sequential Art,Books,£16.33,£16.33,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/8e/25/8e259f84683adbaa30452df5aaa142b3.jpg
Foundation (Foundation (Publication Order) #1),One,Science Fiction,Books,£32.42,£32.42,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/da/a0/daa08c54a927c27494ea5bb90af79c60.jpg
Fool Me Once,One,Default,Books,£16.96,£16.96,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/2e/ba/2eba785f249284b61928d98972c1b2ca.jpg
Find Her (Detective D.D. Warren #8),One,Add a comment,Books,£22.37,£22.37,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/48/4d/484d8afc2cf8b77a45fa4fec0a5e7b89.jpg
Evicted: Poverty and Profit in the American City,One,Add a comment,Books,£42.27,£42.27,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/db/27/db27a90497bcb1b1d8e59dec06264256.jpg
Drama,Two,Default,Books,£38.70,£38.70,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/46/04/4604cba3ffbb4936dd3edb9cbfe26393.jpg
Dracula the Un-Dead,Five,Horror,Books,£35.63,£35.63,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/b1/f2/b1f25fa4623b3ee2db6fb6d6e27c6fb5.jpg
Digital Fortress,Five,Fiction,Books,£58.00,£58.00,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/86/78/86786e20ec80b5b3ec66657870750b73.jpg
"Death Note, Vol. 5: Whiteout (Death Note #5)",One,Sequential Art,Books,£52.41,£52.41,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/93/d9/93d98563d32936ffd8db2c19f7857478.jpg
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Three,Nonfiction,Books,£32.35,£32.35,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/f2/c5/f2c56824a5aef38387350243762216eb.jpg
Critique of Pure Reason,One,Philosophy,Books,£20.75,£20.75,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/3b/28/3b28ec3663a81d36272a08e5a49644f2.jpg
Booked,Five,Poetry,Books,£17.49,£17.49,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/cf/3b/cf3b0341f5f4f4ad2c1439c11d32a9b1.jpg
"Blue Lily, Lily Blue (The Raven Cycle #3)",Five,Default,Books,£34.13,£34.13,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/16/67/16674db55d7c7c37bf19e1aed4a8cc57.jpg
Approval Junkie: Adventures in Caring Too Much,Five,Autobiography,Books,£58.81,£58.81,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/96/6d/966d8d2afdead087cba0f29a69f89ba5.jpg
An Abundance of Katherines,Five,Young Adult,Books,£10.00,£10.00,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/9b/c8/9bc86bc10a6beea536422bbe82e076fb.jpg
America's War for the Greater Middle East: A Military History,Two,History,Books,£51.22,£51.22,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/da/0c/da0ca0d6586f8164b7a96d4c807a6c7f.jpg
Alight (The Generations Trilogy #2),Four,Default,Books,£58.59,£58.59,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/43/74/43749a90eed0e03d9975116ad44fbde3.jpg
A Girl's Guide to Moving On (New Beginnings #2),One,Romance,Books,£31.30,£31.30,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/17/94/17940ad8d367ea5f28db57e7fc32dac9.jpg
A Game of Thrones (A Song of Ice and Fire #1),Two,Add a comment,Books,£46.42,£46.42,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/37/09/3709ede7460008ec539deb7cd44b688e.jpg
A Feast for Crows (A Song of Ice and Fire #4),Four,Fantasy,Books,£17.21,£17.21,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/6f/b7/6fb724034c86041a52b247ae53613413.jpg
A Clash of Kings (A Song of Ice and Fire #2),Three,Add a comment,Books,£10.79,£10.79,£0.00,In stock (5 available),https://books.toscrape.com//media/cache/6d/73/6d739416776a66c258ef0cb35f3eb9e1.jpg
Vogue Colors A to Z: A Fashion Coloring Book,Four,Default,Books,£52.35,£52.35,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/09/db/09db3ae79413c88e4ca1aab30368d63d.jpg
The Shining (The Shining #1),Three,Default,Books,£27.88,£27.88,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/ea/cb/eacbd43aaf46f527416aa5d6561b29ad.jpg
The Pilgrim's Progress,Two,Classics,Books,£50.26,£50.26,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/91/2a/912acfe6ee354d9d9bf3c1fa517c4252.jpg
The Perfect Play (Play by Play #1),Three,Romance,Books,£59.99,£59.99,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/b0/be/b0be8b72b97ba3185f7d55235d0be76f.jpg
The Passion of Dolssa,Five,Historical Fiction,Books,£28.32,£28.32,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/b3/59/b35975c0df26c40964028a8ccabc9a91.jpg
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Three,Nonfiction,Books,£38.71,£38.71,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/f3/d1/f3d18f7fa858139e133fe4809d3827b5.jpg
The Hunger Games (The Hunger Games #1),Five,Default,Books,£29.85,£29.85,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/4e/9d/4e9de73d08f8c0b1b6ea859a93f1aa31.jpg
The Hound of the Baskervilles (Sherlock Holmes #5),Two,Classics,Books,£14.82,£14.82,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/9d/fe/9dfe2a73c6a1a1c09927c904de641ebf.jpg
The Gunning of America: Business and the Making of American Gun Culture,Four,Nonfiction,Books,£16.81,£16.81,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/e2/23/e223db017107fcccf532e5fe753f307d.jpg
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Two,Nonfiction,Books,£28.23,£28.23,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/fd/51/fd513e918a0b34fb08bc67d1d7065e40.jpg
The Demonists (Demonist #1),Two,Fantasy,Books,£52.11,£52.11,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/be/f8/bef8aac75369fc2211515cd4c76d3518.jpg
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Two,Sequential Art,Books,£27.88,£27.88,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/20/99/20995345e7a87cdfb4503283ae991e84.jpg
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Three,Thriller,Books,£59.71,£59.71,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/8d/1f/8d1f11673fbe46f47f27b9a4c8efbf8a.jpg
The Beast (Black Dagger Brotherhood #14),Five,Fantasy,Books,£46.08,£46.08,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/d4/76/d4761761d26eb7fe1ba0a9480913a8ca.jpg
Some Women,Five,Womens Fiction,Books,£13.73,£13.73,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/2f/71/2f710e4c53d98e47b73e4d34702a6751.jpg
Shopaholic Ties the Knot (Shopaholic #3),Five,Womens Fiction,Books,£48.39,£48.39,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/d0/f8/d0f8f438caa5e7adc1c727da4f06ca64.jpg
Paper and Fire (The Great Library #2),Five,Fantasy,Books,£49.45,£49.45,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/b6/3b/b63bd741fc6ada1e60a33db14bde0277.jpg
Outlander (Outlander #1),Five,Default,Books,£19.67,£19.67,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/2e/3f/2e3f900dfa0d70799f009f1c07f54697.jpg
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Three,Music,Books,£12.36,£12.36,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/b5/94/b59425287ce6b186715fa7b01054c2bf.jpg
No One Here Gets Out Alive,Five,Music,Books,£20.02,£20.02,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/8e/9b/8e9be254974e64a8a3d365a1571e3ec2.jpg
Night Shift (Night Shift #1-20),Four,Horror,Books,£12.75,£12.75,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/b8/84/b8843e0c3fbadb1682b095c99eda7f7a.jpg
Needful Things,Four,Horror,Books,£47.51,£47.51,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/d2/d8/d2d818d6654086560072fe1d42189636.jpg
Mockingjay (The Hunger Games #3),Four,Default,Books,£20.44,£20.44,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/42/5a/425a156d129df73861380d9fe49c1533.jpg
Misery,Two,Horror,Books,£34.79,£34.79,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/cc/fb/ccfb8bb0f63377a67fb0a39d513f6cab.jpg
Little Women (Little Women #1),Four,Classics,Books,£28.07,£28.07,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/55/a9/55a942b0c092c40bdbb6a1f1be340984.jpg
It,Three,Horror,Books,£25.01,£25.01,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/f9/40/f9409b5717cc44f29aa444d85ad26bdc.jpg
Harry Potter and the Sorcerer's Stone (Harry Potter #1),Three,Default,Books,£13.90,£13.90,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/e7/3f/e73ff548ede8f14e62854878d86a604f.jpg
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Four,Young Adult,Books,£24.17,£24.17,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/27/93/2793d4ce3d27cdcdb7a0961bc218b25f.jpg
Harry Potter and the Order of the Phoenix (Harry Potter #5),Four,Fantasy,Books,£31.63,£31.63,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/ca/56/ca565814dfe2d9f73d3d6b1ad7265984.jpg
Harry Potter and the Half-Blood Prince (Harry Potter #6),Five,Fantasy,Books,£48.75,£48.75,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/06/ee/06ee91950f111a29d18bccb0c3418fb4.jpg
Harry Potter and the Chamber of Secrets (Harry Potter #2),One,Fantasy,Books,£14.74,£14.74,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/9e/3c/9e3c81f9694c5832a24bf590c2a0b610.jpg
Gone with the Wind,Three,Classics,Books,£32.49,£32.49,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/ac/ee/acee20cff19be38cc3efc5e9b50afae4.jpg
God Is Not Great: How Religion Poisons Everything,One,Nonfiction,Books,£27.80,£27.80,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/ff/b8/ffb857154e4bc8af56f33d7277cb9939.jpg
Girl With a Pearl Earring,One,Historical Fiction,Books,£26.77,£26.77,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/b1/5e/b15ec9da5c7b28e2d11347dd2e8c20e5.jpg
"Fruits Basket, Vol. 4 (Fruits Basket #4)",Four,Sequential Art,Books,£50.44,£50.44,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/77/0b/770bf7bcb38eaacc6a9392dd0b7af1e4.jpg
Far From True (Promise Falls Trilogy #2),Two,Thriller,Books,£34.93,£34.93,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/9c/aa/9caacda3ff43984447ee22712e7e9ca9.jpg
Dark Lover (Black Dagger Brotherhood #1),One,Romance,Books,£12.87,£12.87,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/d8/bd/d8bdea8d4e7db9af8e0cb1b36db448d2.jpg
Confessions of a Shopaholic (Shopaholic #1),Two,Default,Books,£48.94,£48.94,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/02/88/0288939291a11611aacb27925d3c2d19.jpg
Changing the Game (Play by Play #2),Three,Romance,Books,£13.38,£13.38,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/7a/6a/7a6a89af2f591d86df6f7c65649463db.jpg
Candide,Three,Classics,Books,£58.63,£58.63,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/e7/7d/e77d917c495e649216225bd47e006482.jpg
Can You Keep a Secret?,One,Womens Fiction,Books,£21.94,£21.94,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/e1/24/e124fe015a3ffa6857eb35c39e89cd61.jpg
Atlas Shrugged,Five,Fiction,Books,£26.58,£26.58,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/9d/3c/9d3c5430a627260e4a8c9ca02c8a8924.jpg
Animal Farm,Three,Classics,Books,£57.22,£57.22,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/73/b9/73b9d68a89e6d037f1afdc70f96bad09.jpg
A Walk to Remember,One,Romance,Books,£56.43,£56.43,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/fe/a9/fea9278c15f5ad41f5d478196cf4132d.jpg
A New Earth: Awakening to Your Life's Purpose,Five,Spirituality,Books,£55.65,£55.65,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/13/1b/131bca3895aa2892f400020cd939cd42.jpg
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",One,Religion,Books,£27.62,£27.62,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/fd/99/fd996fdccb07aa8759f1388a0dea343a.jpg
'Salem's Lot,Four,Horror,Books,£49.56,£49.56,£0.00,In stock (4 available),https://books.toscrape.com//media/cache/d3/55/d35568710e773adf06a0bc756a99f66d.jpg
Zero History (Blue Ant #3),One,Default,Books,£34.77,£34.77,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/c6/e9/c6e99bbab7370aec1922a3b37b5acbe2.jpg
Wuthering Heights,Three,Classics,Books,£17.73,£17.73,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/d8/64/d8644073d00c000cb60643256080cc4b.jpg
World War Z: An Oral History of the Zombie War,One,Default,Books,£21.80,£21.80,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/12/1a/121ae6f29c52eb01f2bec02407bc3e57.jpg
Wild: From Lost to Found on the Pacific Crest Trail,Three,Default,Books,£46.02,£46.02,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/d3/34/d3347aba8346ccff1dcf3751b4e5b9ab.jpg
"Where'd You Go, Bernadette",One,Default,Books,£18.13,£18.13,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/8e/5d/8e5d5553e08df59154701c1448b40e20.jpg
When You Are Engulfed in Flames,Five,Humor,Books,£30.89,£30.89,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/42/1a/421afe48509fc8cccccad804b64c58dc.jpg
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Three,Nonfiction,Books,£31.95,£31.95,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/b9/45/b945e870e5188ce6dabbf79ed98b10f1.jpg
We Are All Completely Beside Ourselves,One,Contemporary,Books,£24.04,£24.04,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/8d/95/8d95f4fd1ea785555a28d6371444ce6d.jpg
Walk the Edge (Thunder Road #2),Three,Young Adult,Books,£32.36,£32.36,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/3f/c5/3fc5fbb8ab3099a5fae8f5d180605905.jpg
Voyager (Outlander #3),Five,Historical Fiction,Books,£21.07,£21.07,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/6e/22/6e22497cbecedef59be86d1328e4b044.jpg
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Three,Nonfiction,Books,£50.66,£50.66,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/fd/26/fd264a20852bbecf647475d968ac0409.jpg
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Two,Food and Drink,Books,£13.66,£13.66,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/a1/c7/a1c7dfc9ebc338043cb0420a49f58f5e.jpg
"Unstuffed: Decluttering Your Home, Mind, and Soul",One,Nonfiction,Books,£58.09,£58.09,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/68/2d/682d1c7c8aa1010bd138203ae9d2d10b.jpg
Under the Banner of Heaven: A Story of Violent Faith,One,Nonfiction,Books,£30.00,£30.00,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/0a/44/0a44a38a50b7d61facccae446cf30630.jpg
Two Boys Kissing,Two,Young Adult,Books,£32.74,£32.74,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/a0/29/a029efdcb7e61cc2fed1f7404cf065a0.jpg
Twilight (Twilight #1),Two,Default,Books,£41.93,£41.93,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/05/22/05220e25687e267099f0aeb329b6f3cc.jpg
Twenties Girl,Two,Womens Fiction,Books,£42.80,£42.80,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/49/ec/49ec020f1dfa44313313495b809f74f1.jpg
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",One,Nonfiction,Books,£53.51,£53.51,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/fb/65/fb6511ce55f5cf2ebf22a90655ad7c42.jpg
Three-Martini Lunch,Three,Fiction,Books,£23.21,£23.21,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/fc/c2/fcc2f183dde593b991e01585f5df1e09.jpg
"Thinking, Fast and Slow",One,Psychology,Books,£21.14,£21.14,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/7d/9b/7d9ba3173dcc0194ec63f9c77d0763cb.jpg
The Wild Robot,Three,Childrens,Books,£56.07,£56.07,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/42/48/424876ee529de5b557ebd69286c87343.jpg
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Three,Sequential Art,Books,£14.41,£14.41,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/33/cb/33cb44fb2984e4d09dc2263c50b36927.jpg
The Undomestic Goddess,Four,Womens Fiction,Books,£45.75,£45.75,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/e3/e9/e3e95f631eb64252324768ce795b50d7.jpg
The Travelers,One,Thriller,Books,£15.77,£15.77,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/42/a3/42a345bdcb3e13d5922ff79cd1c07d0e.jpg
The Tipping Point: How Little Things Can Make a Big Difference,Two,Add a comment,Books,£10.02,£10.02,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/ba/ab/baab7240d3d472f4f868ae8b4481365b.jpg
The Thing About Jellyfish,One,Childrens,Books,£48.77,£48.77,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/ef/d3/efd3fd5390be3a440e28b03b5bb0fd95.jpg
The Stand,Two,Horror,Books,£57.86,£57.86,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/f9/8b/f98bdf42af5e223bc0f6ea6bd0a48a53.jpg
The Smitten Kitchen Cookbook,One,Food and Drink,Books,£23.59,£23.59,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/93/cb/93cb59d2fa8bab28812989e1a33b4cae.jpg
The Silkworm (Cormoran Strike #2),Five,Mystery,Books,£23.05,£23.05,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/fa/d2/fad227281b25d606782218a33323991b.jpg
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Five,Sequential Art,Books,£55.55,£55.55,£0.00,In stock (3 available),https://books.toscrape.com//media/cache/df/96/df96b9a9739d2421620bfb3622f3c2d0.jpg
